patent_id,application_year,publication_year,grant_year,applicant_name,applicant_city,applicant_province,applicant_address,patent_title,abstract,claims_or_description,ipc_or_cpc,patent_type,source,source_url_or_file,search_keyword
CN202100000344,2021,2021,2021.0,Chengdu智造科技有限公司,Chengdu,Sichuan,SichuanChengdu高新区,2021年制药智能质检包装线,本发明涉及制药智能质检包装线，用于智能制造场景。,本发明涉及制药智能质检包装线，用于智能制造场景。,A61J1/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000345,2021,2021,2021.0,Chongqing智造科技有限公司,Chongqing,Chongqing,ChongqingChongqing高新区,2021年钢铁冶炼过程控制优化,本发明涉及钢铁冶炼过程控制优化，用于智能制造场景。,本发明涉及钢铁冶炼过程控制优化，用于智能制造场景。,C21B7/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000346,2021,2021,2021.0,Xi'an智造科技有限公司,Xi'an,Shaanxi,ShaanxiXi'an高新区,2021年纺织智能排产调度系统,本发明涉及纺织智能排产调度系统，用于智能制造场景。,本发明涉及纺织智能排产调度系统，用于智能制造场景。,D03D47/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000347,2021,2021,2021.0,Hefei智造科技有限公司,Hefei,Anhui,AnhuiHefei高新区,2021年食品灌装机器视觉检测,本发明涉及食品灌装机器视觉检测，用于智能制造场景。,本发明涉及食品灌装机器视觉检测，用于智能制造场景。,A23L5/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000348,2021,2021,2021.0,Jinan智造科技有限公司,Jinan,Shandong,ShandongJinan高新区,2021年光伏组件机器视觉检测,本发明涉及光伏组件机器视觉检测，用于智能制造场景。,本发明涉及光伏组件机器视觉检测，用于智能制造场景。,H02S50/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000349,2021,2021,2021.0,Qingdao智造科技有限公司,Qingdao,Shandong,ShandongQingdao高新区,2021年包装机械工业机器人控制,本发明涉及包装机械工业机器人控制，用于智能制造场景。,本发明涉及包装机械工业机器人控制，用于智能制造场景。,B65B57/20,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000350,2021,2021,2021.0,Ningbo智造科技有限公司,Ningbo,Zhejiang,ZhejiangNingbo高新区,2021年电机预测性维护平台,本发明涉及电机预测性维护平台，用于智能制造场景。,本发明涉及电机预测性维护平台，用于智能制造场景。,H02K11/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000351,2021,2021,2021.0,Wuxi智造科技有限公司,Wuxi,Jiangsu,JiangsuWuxi高新区,2021年工程机械智能排产系统,本发明涉及工程机械智能排产系统，用于智能制造场景。,本发明涉及工程机械智能排产系统，用于智能制造场景。,F15B11/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000352,2021,2021,2021.0,Changsha智造科技有限公司,Changsha,Hunan,HunanChangsha高新区,2021年机器视觉缺陷检测系统,本发明涉及机器视觉缺陷检测系统，用于智能制造场景。,本发明涉及机器视觉缺陷检测系统，用于智能制造场景。,H01L21/66,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000353,2021,2021,2021.0,Zhengzhou智造科技有限公司,Zhengzhou,Henan,HenanZhengzhou高新区,2021年工业机器人焊接产线控制,本发明涉及工业机器人焊接产线控制，用于智能制造场景。,本发明涉及工业机器人焊接产线控制，用于智能制造场景。,B25J9/16,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000354,2021,2021,2021.0,Fuzhou智造科技有限公司,Fuzhou,Fujian,FujianFuzhou高新区,2021年预测性维护设备健康管理平台,本发明涉及预测性维护设备健康管理平台，用于智能制造场景。,本发明涉及预测性维护设备健康管理平台，用于智能制造场景。,G05B19/418,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000355,2021,2021,2021.0,Xiamen智造科技有限公司,Xiamen,Fujian,FujianXiamen高新区,2021年数字孪生生产线仿真优化,本发明涉及数字孪生生产线仿真优化，用于智能制造场景。,本发明涉及数字孪生生产线仿真优化，用于智能制造场景。,G06F30/20,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000356,2021,2021,2021.0,Kunming智造科技有限公司,Kunming,Yunnan,YunnanKunming高新区,2021年智能质检良率分析系统,本发明涉及智能质检良率分析系统，用于智能制造场景。,本发明涉及智能质检良率分析系统，用于智能制造场景。,G01N21/88,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000357,2021,2021,2021.0,Guiyang智造科技有限公司,Guiyang,Guizhou,GuizhouGuiyang高新区,2021年智能排产调度优化方法,本发明涉及智能排产调度优化方法，用于智能制造场景。,本发明涉及智能排产调度优化方法，用于智能制造场景。,G06Q10/06,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000358,2021,2021,2021.0,Nanchang智造科技有限公司,Nanchang,Jiangxi,JiangxiNanchang高新区,2021年化工过程参数闭环控制,本发明涉及化工过程参数闭环控制，用于智能制造场景。,本发明涉及化工过程参数闭环控制，用于智能制造场景。,G05D1/02,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000359,2021,2021,2021.0,Shijiazhuang智造科技有限公司,Shijiazhuang,Hebei,HebeiShijiazhuang高新区,2021年智能仓储路径优化系统,本发明涉及智能仓储路径优化系统，用于智能制造场景。,本发明涉及智能仓储路径优化系统，用于智能制造场景。,G06Q10/08,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000360,2021,2021,2021.0,Taiyuan智造科技有限公司,Taiyuan,Shanxi,ShanxiTaiyuan高新区,2021年工业互联网MES平台,本发明涉及工业互联网MES平台，用于智能制造场景。,本发明涉及工业互联网MES平台，用于智能制造场景。,G06F8/30,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000361,2021,2021,2021.0,Hohhot智造科技有限公司,Hohhot,Inner Mongolia,Inner MongoliaHohhot高新区,2021年半导体晶圆量测方法,本发明涉及半导体晶圆量测方法，用于智能制造场景。,本发明涉及半导体晶圆量测方法，用于智能制造场景。,H01L21/672,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000362,2021,2021,2021.0,Harbin智造科技有限公司,Harbin,Heilongjiang,HeilongjiangHarbin高新区,2021年锂电池极片缺陷检测,本发明涉及锂电池极片缺陷检测，用于智能制造场景。,本发明涉及锂电池极片缺陷检测，用于智能制造场景。,H01M10/058,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000363,2021,2021,2021.0,Changchun智造科技有限公司,Changchun,Jilin,JilinChangchun高新区,2021年反应釜工艺参数优化,本发明涉及反应釜工艺参数优化，用于智能制造场景。,本发明涉及反应釜工艺参数优化，用于智能制造场景。,C07C1/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000364,2021,2021,2021.0,Dalian智造科技有限公司,Dalian,Liaoning,LiaoningDalian高新区,2021年汽车整车机器视觉检测平台,本发明涉及汽车整车机器视觉检测平台，用于智能制造场景。,本发明涉及汽车整车机器视觉检测平台，用于智能制造场景。,B60W30/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000365,2021,2021,2021.0,Shenyang智造科技有限公司,Shenyang,Liaoning,LiaoningShenyang高新区,2021年船舶数字孪生智能制造系统,本发明涉及船舶数字孪生智能制造系统，用于智能制造场景。,本发明涉及船舶数字孪生智能制造系统，用于智能制造场景。,B63B65/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000366,2021,2021,2021.0,Tianjin智造科技有限公司,Tianjin,Tianjin,TianjinTianjin高新区,2021年制药智能质检包装线,本发明涉及制药智能质检包装线，用于智能制造场景。,本发明涉及制药智能质检包装线，用于智能制造场景。,A61J1/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000367,2021,2021,2021.0,Guangzhou智造科技有限公司,Guangzhou,Guangdong,GuangdongGuangzhou高新区,2021年钢铁冶炼过程控制优化,本发明涉及钢铁冶炼过程控制优化，用于智能制造场景。,本发明涉及钢铁冶炼过程控制优化，用于智能制造场景。,C21B7/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000368,2021,2021,2021.0,Dongguan智造科技有限公司,Dongguan,Guangdong,GuangdongDongguan高新区,2021年纺织智能排产调度系统,本发明涉及纺织智能排产调度系统，用于智能制造场景。,本发明涉及纺织智能排产调度系统，用于智能制造场景。,D03D47/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000369,2021,2021,2021.0,Foshan智造科技有限公司,Foshan,Guangdong,GuangdongFoshan高新区,2021年食品灌装机器视觉检测,本发明涉及食品灌装机器视觉检测，用于智能制造场景。,本发明涉及食品灌装机器视觉检测，用于智能制造场景。,A23L5/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000370,2021,2021,2021.0,Zhuhai智造科技有限公司,Zhuhai,Guangdong,GuangdongZhuhai高新区,2021年光伏组件机器视觉检测,本发明涉及光伏组件机器视觉检测，用于智能制造场景。,本发明涉及光伏组件机器视觉检测，用于智能制造场景。,H02S50/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000371,2021,2021,2021.0,Wenzhou智造科技有限公司,Wenzhou,Zhejiang,ZhejiangWenzhou高新区,2021年包装机械工业机器人控制,本发明涉及包装机械工业机器人控制，用于智能制造场景。,本发明涉及包装机械工业机器人控制，用于智能制造场景。,B65B57/20,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000372,2021,2021,2021.0,Jiaxing智造科技有限公司,Jiaxing,Zhejiang,ZhejiangJiaxing高新区,2021年电机预测性维护平台,本发明涉及电机预测性维护平台，用于智能制造场景。,本发明涉及电机预测性维护平台，用于智能制造场景。,H02K11/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000373,2021,2021,2021.0,Shaoxing智造科技有限公司,Shaoxing,Zhejiang,ZhejiangShaoxing高新区,2021年工程机械智能排产系统,本发明涉及工程机械智能排产系统，用于智能制造场景。,本发明涉及工程机械智能排产系统，用于智能制造场景。,F15B11/00,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000374,2021,2021,2021.0,Yantai智造科技有限公司,Yantai,Shandong,ShandongYantai高新区,2021年机器视觉缺陷检测系统,本发明涉及机器视觉缺陷检测系统，用于智能制造场景。,本发明涉及机器视觉缺陷检测系统，用于智能制造场景。,H01L21/66,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000375,2021,2021,2021.0,Weifang智造科技有限公司,Weifang,Shandong,ShandongWeifang高新区,2021年工业机器人焊接产线控制,本发明涉及工业机器人焊接产线控制，用于智能制造场景。,本发明涉及工业机器人焊接产线控制，用于智能制造场景。,B25J9/16,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000376,2021,2021,2021.0,Zibo智造科技有限公司,Zibo,Shandong,ShandongZibo高新区,2021年预测性维护设备健康管理平台,本发明涉及预测性维护设备健康管理平台，用于智能制造场景。,本发明涉及预测性维护设备健康管理平台，用于智能制造场景。,G05B19/418,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000377,2021,2021,2021.0,Luoyang智造科技有限公司,Luoyang,Henan,HenanLuoyang高新区,2021年数字孪生生产线仿真优化,本发明涉及数字孪生生产线仿真优化，用于智能制造场景。,本发明涉及数字孪生生产线仿真优化，用于智能制造场景。,G06F30/20,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000378,2021,2021,2021.0,Xuzhou智造科技有限公司,Xuzhou,Jiangsu,JiangsuXuzhou高新区,2021年智能质检良率分析系统,本发明涉及智能质检良率分析系统，用于智能制造场景。,本发明涉及智能质检良率分析系统，用于智能制造场景。,G01N21/88,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000379,2021,2021,2021.0,Nantong智造科技有限公司,Nantong,Jiangsu,JiangsuNantong高新区,2021年智能排产调度优化方法,本发明涉及智能排产调度优化方法，用于智能制造场景。,本发明涉及智能排产调度优化方法，用于智能制造场景。,G06Q10/06,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
CN202100000380,2021,2021,2021.0,Yangzhou智造科技有限公司,Yangzhou,Jiangsu,JiangsuYangzhou高新区,2021年化工过程参数闭环控制,本发明涉及化工过程参数闭环控制，用于智能制造场景。,本发明涉及化工过程参数闭环控制，用于智能制造场景。,G05D1/02,发明,cnipa_micro_export,data/raw/patents/industrial_ai_patent_records.csv,industrial_ai_phase1
